lineid,pointid,theOrder,dist,row,newid,591demorigi,xcoord,ycoord
"1","4048",0.2905997061,0.6751323157,"36","564",774.7379760700,347885,7397905
"1","2824",0.2904768287,0.9267629571,"26","563",764.1870117200,347165,7398295
"1","3534",0.2904528383,0.4603178361,"31","562",768.9710083000,347625,7398225
"1","5534",0.2902667462,0.7017635436,"47","561",793.2249755900,348345,7395455
"1","5165",0.2889952788,1.5547145452,"45","560",770.7180175800,348185,7397635
"1","1899",0.2947452791,0.3111673077,"19","575",773.2769775400,346585,7397465
"1","6580",0.2944717362,0.3911225734,"55","574",790.7529907200,348915,7396005
"1","2582",0.2941066488,0.8005520675,"24","573",776.3129882800,347065,7397635
"1","838",0.2936602396,3.4049852561,"9","572",765.0159912100,345695,7397875
"1","6198",0.2935031446,2.1601504695,"52","571",780.6849975600,348325,7395995
"1","611",0.2927628296,2.9354094713,"6","570",762.6580200200,345725,7398565
"1","2998",0.2925947043,2.4835693796,"28","569",770.7160034200,347405,7398205
"1","2393",0.2920126822,1.0618231732,"23","568",767.0070190400,346955,7398465
"1","6909",0.2667387491,0.4869058726,"57","519",796.5570068400,348905,7396565
"1","1459",0.2665423424,0.7628291978,"15","518",773.6729736300,346315,7398565
"1","4041",0.2663357021,0.0203071118,"36","517",774.0949707000,347885,7397925
"1","54",0.2663291011,0.5700393678,"1","516",763.1870117200,345065,7397975
"1","605",0.2649252083,0.6423577754,"6","515",763.2199707000,345725,7398585
"1","6751",0.2644728537,0.0977239765,"56","514",800.2080078100,349125,7396315
"1","6574",0.2639047646,0.4878806752,"55","513",791.8419799800,348935,7396005
"1","5524",0.2635130801,0.4634579543,"47","512",794.1660156200,348315,7395465
"1","1245",0.2711366027,0.0406577176,"13","527",769.2239990200,346035,7397785
"1","4822",0.2707779185,1.8811788785,"43","526",785.0629882800,347965,7396415
"1","3532",0.2706383539,2.4326336637,"31","525",769.9600219700,347635,7398235
"1","6190",0.2695783614,6.1488381955,"52","524",780.0040283200,348335,7395985
"1","5526",0.2695194641,0.7297242576,"47","523",793.8330078100,348325,7395465
"1","2573",0.2686947866,0.3334069326,"24","522",777.1729736300,347075,7397625
"1","5861",0.2674737307,2.0679141406,"48","521",783.0650024400,348595,7396685
"1","5166",0.2670272542,0.2042907036,"45","520",770.8939819300,348195,7397635
"1","2144",0.2757413978,0.1306961596,"20","535",771.1870117200,346675,7398455
"1","5318",0.2751973658,0.5413799557,"46","534",778.2030029300,348355,7397445
"1","1667",0.2746568722,0.7262064142,"16","533",765.5780029300,346475,7398325
"1","992",0.2746262676,1.5378145141,"10","532",764.3649902300,346055,7398395
"1","2390",0.2743274928,1.0618252427,"23","531",767.8209838900,346955,7398475
"1","1894",0.2731694904,0.5634964083,"19","530",773.9760131800,346585,7397445
"1","3219",0.2730536977,1.8745007763,"30","529",771.4459838900,347345,7397355
"1","2822",0.2721393894,0.0062702461,"26","528",764.3679809600,347165,7398305
"1","6197",0.2791348887,2.0298558075,"52","543",780.1829834000,348325,7395985
"1","349",0.2789203850,1.2287251080,"4","542",754.1649780300,345455,7398625
"1","608",0.2788440189,1.1464766541,"6","541",763.6539917000,345725,7398575
"1","4045",0.2783916011,0.8672530262,"36","540",774.0280151400,347885,7397915
"1","5529",0.2775401128,1.3070147699,"47","539",793.8759765600,348325,7395455
"1","59",0.2775088510,1.1376562606,"1","538",763.0989990200,345065,7397985
"1","835",0.2765870426,0.2083351451,"9","537",765.7169799800,345695,7397865
"1","4512",0.2758368887,0.5894254180,"40","536",774.1040039100,347965,7397625
"1","5542",0.3172169199,0.7963346782,"47","615",792.5780029300,348375,7395445
"1","5869",0.3164497297,0.3021195577,"48","614",781.7639770500,348575,7396695
"1","4516",0.3164200293,2.3122151806,"40","613",774.1489868200,347945,7397625
"1","6758",0.3162392523,0.1824616053,"56","612",798.6550293000,349105,7396325
"1","4831",0.3159261261,0.0311851749,"43","611",779.5150146500,347975,7396435
"1","3542",0.3158462604,0.0345353781,"31","610",768.1770019500,347625,7398205
"1","837",0.3149043652,1.4737370011,"9","609",764.0089721700,345695,7397885
"1","3002",0.3144786049,0.2446663221,"28","608",771.2020263700,347405,7398195
"1","998",0.3203956293,1.5378179705,"10","623",763.0640258800,346045,7398375
"1","613",0.3202431000,0.1786086680,"6","622",761.4569702100,345715,7398555
"1","1469",0.3197413595,0.6180137703,"15","621",770.5930175800,346305,7398535
"1","2588",0.3192234489,0.2213825274,"24","620",775.0100097700,347065,7397655
"1","68",0.3191706710,0.6468946238,"1","619",762.2630004900,345075,7398015
"1","5324",0.3181287567,1.5380123971,"46","618",778.1290283200,348335,7397445
"1","4052",0.3175850744,0.0912472365,"36","617",773.3809814500,347865,7397905
"1","1673",0.3175191666,1.9223471717,"16","616",765.3280029300,346475,7398305
"1","353",0.3271202189,0.3768482621,"4","631",751.3239746100,345445,7398615
"1","6916",0.3251306961,0.4930302680,"57","630",794.2410278300,348895,7396545
"1","6582",0.3248722340,0.5514030740,"55","629",790.2050170900,348905,7395995
"1","5547",0.3238891834,0.5913430758,"47","628",793.4810180700,348385,7395445
"1","1907",0.3238696648,0.0381420499,"19","627",771.9260253900,346575,7397485
"1","3230",0.3234409590,0.4637583119,"30","626",769.7130127000,347355,7397385
"1","3902",0.3227651199,0.7935777095,"34","625",776.3389892600,347595,7396835
"1","2154",0.3221619343,3.5473493434,"20","624",769.8629760700,346675,7398425
"1","4834",0.3310195400,0.4383990437,"43","639",777.3549804700,347975,7396445
"1","2829",0.3309042730,1.3736073142,"26","638",763.9429931600,347175,7398285
"1","5173",0.3307463007,0.7093076898,"45","637",770.7559814500,348185,7397615
"1","5549",0.3294296275,1.1917139135,"47","636",793.2750244100,348395,7395445
"1","4054",0.3289899151,0.8398934728,"36","635",773.3109741200,347865,7397895
"1","3545",0.3285671164,0.1939198985,"31","634",767.7490234400,347625,7398195
"1","6203",0.3277088290,0.8162619881,"52","633",784.5289917000,348325,7396015
"1","2399",0.3273830610,1.0618190341,"23","632",765.4010009800,346955,7398445
"1","6756",0.2999317596,1.2708478445,"56","583",798.4500122100,349105,7396315
"1","4515",0.2997650479,0.4796291184,"40","582",774.0620117200,347955,7397625
"1","5870",0.2996630735,0.5193450599,"48","581",781.5679931600,348575,7396685
"1","5317",0.2985666195,2.8891328063,"46","580",777.4409790000,348345,7397445
"1","5536",0.2972157629,0.1298998499,"47","579",793.7009887700,348355,7395455
"1","1670",0.2971757091,3.0266714052,"16","578",765.3660278300,346475,7398315
"1","3221",0.2968385993,1.8744966472,"30","577",770.6740112300,347345,7397375
"1","62",0.2964372699,1.9862092424,"1","576",762.2730102500,345075,7397995
"1","1901",0.3043905383,0.8470469773,"19","591",773.4470214800,346575,7397465
"1","1467",0.3038047710,1.0871024920,"15","590",770.8209838900,346305,7398545
"1","5538",0.3035096809,0.1516785978,"47","589",792.5689697300,348355,7395445
"1","3539",0.3032781668,0.1304308290,"31","588",768.6140136700,347625,7398215
"1","6913",0.3032524861,0.0092479923,"57","587",795.8079834000,348895,7396555
"1","4051",0.3023401432,0.4064004798,"36","586",774.1729736300,347875,7397905
"1","3900",0.3015870082,1.1329241242,"34","585",776.5789794900,347585,7396835
"1","4828",0.3008479737,0.3310076936,"43","584",784.2769775400,347975,7396425
"1","350",0.3089662076,0.2124087501,"4","599",753.0579834000,345445,7398625
"1","5172",0.3084731510,1.7766180861,"45","598",770.4600219700,348185,7397625
"1","6581",0.3083152920,0.3740279911,"55","597",790.2849731400,348905,7396005
"1","2581",0.3076778048,3.1068815989,"24","596",775.7830200200,347065,7397645
"1","996",0.3071235778,2.9343699582,"10","595",763.4240112300,346045,7398385
"1","614",0.3069767839,1.8507417004,"6","594",762.1290283200,345725,7398555
"1","2150",0.3067441813,2.8821992698,"20","593",769.8070068400,346675,7398435
"1","67",0.3067409707,0.2448861778,"1","592",762.3070068400,345075,7398005
"1","1902",0.3135928624,0.2490932555,"19","607",772.8560180700,346575,7397475
"1","6200",0.3120401269,1.9250554581,"52","606",784.1859741200,348325,7396005
"1","1251",0.3120284762,0.0406618818,"13","605",767.4530029300,346035,7397805
"1","2827",0.3111649477,0.4235578889,"26","604",764.1209716800,347165,7398285
"1","5541",0.3111423443,1.8348043309,"47","603",792.5770263700,348365,7395445
"1","2396",0.3096978716,1.0618211033,"23","602",766.3189697300,346955,7398455
"1","3798",0.3093180341,1.8366356403,"33","601",778.7139892600,347555,7397055
"1","3227",0.3091238143,1.0796619081,"30","600",770.2550048800,347345,7397385
"1","6566",0.2182101073,1.3004230521,"55","423",793.1909790000,348955,7396015
"1","5503",0.2159365231,0.3866482889,"47","422",796.3499755900,348265,7395495
"1","6901",0.2149525956,0.5554411432,"57","421",798.8909912100,348915,7396585
"1","6741",0.2147877016,0.2179420505,"56","420",801.8259887700,349145,7396305
"1","3516",0.2142325722,0.5619722319,"31","419",771.8519897500,347635,7398285
"1","5157",0.2121873164,2.0373592119,"45","418",771.5070190400,348205,7397655
"1","2133",0.2121171322,1.4810005052,"20","417",774.5850219700,346665,7398485
"1","1446",0.2120917030,1.7950157392,"15","416",774.2780151400,346345,7398585
"1","340",0.2215062532,0.0434573978,"4","431",757.0289917000,345465,7398645
"1","3891",0.2204726898,2.3755413908,"34","430",779.0819702100,347555,7396825
"1","2380",0.2203855560,0.3989079674,"23","429",771.8060302700,346955,7398505
"1","6182",0.2190144885,0.0973505866,"52","428",785.3200073200,348345,7395965
"1","1878",0.2187052431,0.3478173227,"19","427",775.6430053700,346615,7397425
"1","2565",0.2185919115,0.8880893796,"24","426",777.8800048800,347085,7397595
"1","5857",0.2184281116,0.4815299459,"48","425",784.2689819300,348615,7396675
"1","45",0.2183343832,2.0972300761,"1","424",765.5570068400,345055,7397945
"1","822",0.2240795846,1.3871465020,"9","439",768.3859863300,345695,7397835
"1","4034",0.2236168062,0.2976409571,"36","438",776.4530029300,347905,7397935
"1","3789",0.2233061341,1.8366294593,"33","437",778.9749755900,347525,7397055
"1","596",0.2231847606,1.2134805013,"6","436",766.4180297900,345735,7398605
"1","5506",0.2230492728,1.3871861499,"47","435",796.0869751000,348275,7395495
"1","3206",0.2229306051,0.8091326334,"30","434",774.8489990200,347345,7397315
"1","2989",0.2225806380,2.4389089953,"28","433",772.4190063500,347425,7398225
"1","1450",0.2217847516,0.6866094444,"15","432",774.1820068400,346335,7398585
"1","985",0.2296769096,1.7657920981,"10","447",765.7500000000,346065,7398415
"1","1663",0.2291803975,0.5855507399,"16","446",766.4329834000,346485,7398335
"1","5508",0.2290045876,0.9526773046,"47","445",795.8270263700,348285,7395495
"1","5158",0.2288861612,0.4811912757,"45","444",771.2930297900,348205,7397645
"1","2816",0.2285951610,0.8829225935,"26","443",765.4680175800,347155,7398315
"1","4814",0.2276189334,0.1540499611,"43","442",785.7009887700,347945,7396405
"1","2134",0.2276145256,0.6300104041,"20","441",774.2449951200,346675,7398485
"1","3518",0.2255885779,0.5619742921,"31","440",771.5050048800,347635,7398275
"1","3886",0.1983653586,0.5276605390,"34","391",779.0989990200,347555,7396815
"1","2131",0.1981121950,0.9539446526,"20","390",774.6350097700,346665,7398495
"1","4030",0.1976179024,0.1915058643,"36","389",779.0440063500,347925,7397935
"1","1876",0.1973701683,1.0199702413,"19","388",775.8330078100,346625,7397415
"1","6740",0.1972809512,1.4133054652,"56","387",802.1459960900,349145,7396295
"1","5494",0.1972727431,0.3841831702,"47","386",797.3699951200,348245,7395505
"1","6899",0.1959734544,0.4864668714,"57","385",799.0629882800,348925,7396585
"1","4806",0.1951958779,1.2600835965,"43","384",785.7399902300,347925,7396405
"1","6563",0.2048154049,0.3910354068,"55","399",793.7700195300,348965,7396015
"1","5498",0.2038110567,0.1935804334,"47","398",796.9819946300,348255,7395505
"1","3510",0.2028765666,0.5619701701,"31","397",772.0170288100,347635,7398295
"1","2377",0.2012770889,0.0493080354,"23","396",772.8740234400,346955,7398515
"1","5854",0.2012092042,1.3207672023,"48","395",785.3460083000,348625,7396675
"1","6181",0.2002356509,0.0000000000,"52","394",784.8939819300,348355,7395965
"1","338",0.2001519893,0.2634853050,"4","393",757.3150024400,345475,7398645
"1","1445",0.1997105312,1.3133696349,"15","392",774.2210083000,346345,7398595
"1","42",0.2080570767,0.6918403100,"1","407",766.2039794900,345055,7397935
"1","1877",0.2076260241,0.7893185947,"19","406",775.7130127000,346615,7397415
"1","2813",0.2075651121,2.6188438778,"26","405",765.5130004900,347155,7398325
"1","5310",0.2074023072,2.9657275555,"46","404",779.2830200200,348375,7397455
"1","821",0.2067787761,1.3871485890,"9","403",769.4760131800,345695,7397825
"1","2987",0.2060030644,0.4589956750,"28","402",773.9089965800,347435,7398225
"1","2564",0.2058395309,0.8259193617,"24","401",778.9699707000,347085,7397585
"1","982",0.2049746103,2.0768438435,"10","400",767.3259887700,346065,7398425
"1","4812",0.2114433752,0.0000000000,"43","415",785.8590087900,347935,7396405
"1","4029",0.2114021668,1.3955481172,"36","414",776.8629760700,347915,7397935
"1","1660",0.2105781262,2.6875856843,"16","413",767.8270263700,346485,7398345
"1","3204",0.2105096658,0.1075448247,"30","412",775.9819946300,347345,7397305
"1","5501",0.2104765142,2.3338503938,"47","411",796.7570190400,348265,7395505
"1","1235",0.2097987924,0.0406514716,"13","410",772.0089721700,346035,7397755
"1","4501",0.2094865013,0.8334299751,"40","409",775.0219726600,347975,7397645
"1","594",0.2081397043,0.3492372083,"6","408",766.5040283200,345735,7398615
"1","5862",0.2508217820,0.5365774739,"48","487",783.9039917000,348605,7396685
"1","1237",0.2506906659,0.0406556349,"13","486",770.2379760700,346035,7397775
"1","5162",0.2502029345,2.6991269922,"45","485",771.1740112300,348195,7397645
"1","2820",0.2496193379,0.6890374195,"26","484",765.0380249000,347155,7398305
"1","1666",0.2494593237,0.5842364741,"16","483",765.9689941400,346485,7398325
"1","3213",0.2492687961,1.8745049056,"30","482",773.4370117200,347345,7397335
"1","3525",0.2483005892,0.5619784125,"31","481",770.6770019500,347635,7398255
"1","6571",0.2479199820,0.7613069973,"55","480",791.7420043900,348935,7396015
"1","602",0.2539836956,3.2155556351,"6","495",763.3289794900,345725,7398595
"1","1458",0.2533122175,0.3681899536,"15","494",773.3220214800,346325,7398565
"1","4042",0.2527834450,0.5027697897,"36","493",775.4489746100,347895,7397925
"1","1889",0.2526124789,0.4500946019,"19","492",774.5689697300,346595,7397435
"1","6906",0.2525068252,3.5253058332,"57","491",797.1810302700,348905,7396575
"1","52",0.2523066296,1.5577588388,"1","490",763.2739868200,345055,7397975
"1","3790",0.2519767674,1.8366315204,"33","489",778.8449707000,347535,7397055
"1","5518",0.2512762371,0.2997809037,"47","488",794.6770019500,348305,7395475
"1","2994",0.2583886002,2.4389826656,"28","503",771.4710083000,347415,7398215
"1","4821",0.2573066396,0.7641150079,"43","502",785.2650146500,347965,7396405
"1","5521",0.2572345294,0.8301882892,"47","501",795.0919799800,348305,7395465
"1","6189",0.2568959069,0.4150667110,"52","500",779.2999877900,348335,7395975
"1","2387",0.2566423033,1.0618273127,"23","499",768.5079956100,346955,7398485
"1","4509",0.2558904923,1.2748615925,"40","498",774.4060058600,347965,7397635
"1","2574",0.2558421520,0.4336873514,"24","497",777.2139892600,347075,7397615
"1","5316",0.2544313985,0.1751552075,"46","496",778.3859863300,348365,7397445
"1","1891",0.2622527382,0.3563727548,"19","511",773.6129760700,346595,7397445
"1","342",0.2617478923,0.5337772865,"4","510",754.9929809600,345455,7398635
"1","3214",0.2611612469,1.8745028409,"30","509",772.5579834000,347345,7397345
"1","2141",0.2606573480,2.2999814769,"20","508",772.3820190400,346675,7398465
"1","3894",0.2600513008,0.9881207683,"34","507",777.1459960900,347575,7396825
"1","3526",0.2596565949,0.5619804728,"31","506",770.3209838900,347635,7398245
"1","830",0.2586812018,1.3871423284,"9","505",766.7719726600,345695,7397855
"1","988",0.2585082986,2.1344834302,"10","504",765.3289794900,346055,7398405
"1","1453",0.2335668940,0.3728178864,"15","455",773.9749755900,346335,7398575
"1","6565",0.2326045988,1.4453573182,"55","454",792.7360229500,348945,7396015
"1","5313",0.2318592840,0.5413358563,"46","453",778.7739868200,348365,7397455
"1","2566",0.2312752404,1.7756876059,"24","452",777.5560302700,347085,7397605
"1","46",0.2307151545,0.4650045775,"1","451",765.2890014600,345055,7397955
"1","6742",0.2306210297,0.8409235620,"56","450",801.6400146500,349145,7396315
"1","1238",0.2302447292,0.0406535528,"13","449",771.2750244100,346035,7397765
"1","1884",0.2300141675,0.5115440905,"19","448",775.6950073200,346605,7397425
"1","4038",0.2383926328,0.2484242532,"36","463",776.1389770500,347905,7397925
"1","3893",0.2382602119,1.6471040695,"34","462",778.9080200200,347565,7396825
"1","3522",0.2369445836,0.5619763523,"31","461",771.0759887700,347635,7398265
"1","5860",0.2364021595,0.4376352576,"48","460",783.6950073200,348605,7396675
"1","4507",0.2352496773,0.6441327818,"40","459",775.0009765600,347975,7397635
"1","3205",0.2348343643,0.4870494614,"30","458",774.2360229500,347345,7397325
"1","5510",0.2346781496,2.9783840482,"47","457",795.4739990200,348285,7395485
"1","6902",0.2336234708,0.4299891301,"57","456",797.6290283200,348915,7396575
"1","1886",0.2418030336,0.7430716126,"19","471",774.7589721700,346605,7397435
"1","2571",0.2417876514,1.6018282281,"24","470",777.4450073200,347085,7397615
"1","829",0.2413803932,1.3871444159,"9","469",767.5689697300,345695,7397845
"1","6188",0.2400604706,0.4518876063,"52","468",784.5490112300,348345,7395975
"1","598",0.2398764450,0.1943615651,"6","467",766.0939941400,345735,7398595
"1","5514",0.2396554367,1.0542464411,"47","466",795.1090087900,348295,7395485
"1","2382",0.2389571139,1.0618293823,"23","465",769.5770263700,346955,7398495
"1","341",0.2389509089,0.0313977442,"4","464",755.5880127000,345465,7398635
"1","6747",0.2468040140,2.4803576456,"56","479",801.0780029300,349135,7396315
"1","5516",0.2454560106,2.9783869056,"47","478",795.0759887700,348295,7395475
"1","986",0.2444039438,0.5421796769,"10","477",766.2520141600,346055,7398415
"1","51",0.2438018235,3.2651808363,"1","476",764.8389892600,345055,7397965
"1","2990",0.2436747940,0.9364314658,"28","475",772.9359741200,347425,7398215
"1","1454",0.2428569529,2.6866376526,"15","474",774.0109863300,346325,7398575
"1","4818",0.2425910893,0.9952781506,"43","473",785.5789794900,347955,7396405
"1","2138",0.2424540822,3.4174585435,"20","472",773.5780029300,346675,7398475
"1","5844",0.1495247243,1.3652932266,"48","295",788.1580200200,348655,7396665
"1","2371",0.1491399196,0.4038012822,"23","294",773.2310180700,346975,7398525
"1","1434",0.1488744972,0.1799406646,"15","293",774.8150024400,346365,7398615
"1","4020",0.1487466352,0.0852878625,"36","292",779.5479736300,347945,7397955
"1","5302",0.1487159167,1.0876766034,"46","291",781.0460205100,348405,7397455
"1","30",0.1478220713,1.7183621522,"1","290",767.6510009800,345035,7397905
"1","3190",0.1462000834,0.7168155634,"30","289",778.7680053700,347325,7397275
"1","4494",0.1457715161,1.5706414911,"40","288",775.9840087900,347985,7397665
"1","6171",0.1520387137,3.6971103125,"52","303",784.8670043900,348375,7395945
"1","4805",0.1512983258,0.1098153043,"43","302",784.8289794900,347925,7396375
"1","2123",0.1511750921,0.5957171676,"20","301",776.5980224600,346665,7398525
"1","813",0.1505994899,1.8186747340,"9","300",771.6500244100,345695,7397795
"1","2977",0.1503898337,3.6549679774,"28","299",774.0260009800,347435,7398255
"1","6550",0.1501220159,1.8347006718,"55","298",796.4030151400,349005,7396015
"1","5478",0.1500468780,1.0749467245,"47","297",799.8809814500,348195,7395525
"1","2806",0.1498072319,0.4906992319,"26","296",767.4160156200,347145,7398345
"1","6173",0.1575538316,5.5258254160,"52","311",784.9329834000,348375,7395955
"1","2549",0.1567982575,1.6080031009,"24","310",780.8410034200,347095,7397555
"1","333",0.1563695376,0.4449709625,"4","309",760.2009887700,345485,7398655
"1","5482",0.1559768091,2.0442957617,"47","308",799.6870117200,348205,7395525
"1","3501",0.1558886029,0.3209921465,"31","307",772.8020019500,347625,7398325
"1","6894",0.1558752794,0.1477271246,"57","306",800.5479736300,348935,7396595
"1","5149",0.1534902547,1.7460359641,"45","305",772.3029785200,348215,7397675
"1","1866",0.1532633990,0.9089658686,"19","304",776.6680297900,346645,7397395
"1","1230",0.1620920070,0.5469213317,"13","319",772.8610229500,346045,7397745
"1","4021",0.1603304999,1.4931886470,"36","318",779.1979980500,347935,7397955
"1","6733",0.1597567959,0.6997647350,"56","317",802.8289794900,349155,7396285
"1","3883",0.1593349462,0.2084699364,"34","316",780.3699951200,347545,7396805
"1","588",0.1591612723,0.6795851995,"6","315",768.7150268600,345755,7398625
"1","972",0.1588183018,1.0104063521,"10","314",768.1439819300,346065,7398455
"1","32",0.1587786917,1.0342416102,"1","313",767.2750244100,345035,7397915
"1","3193",0.1578743051,0.4935169580,"30","312",779.0180053700,347335,7397275
"1","2547",0.1325687754,0.7273541507,"24","263",782.3809814500,347095,7397535
"1","5838",0.1323701823,0.8205035165,"48","262",787.7999877900,348655,7396655
"1","2803",0.1321001732,2.2565164860,"26","261",768.4140014600,347145,7398355
"1","3494",0.1319704159,2.2309945826,"31","260",773.6829834000,347625,7398345
"1","6891",0.1316867199,1.3260534804,"57","259",801.0349731400,348935,7396605
"1","1861",0.1316658054,1.9616487293,"19","258",776.8449707000,346655,7397385
"1","5471",0.1310752925,1.8730096926,"47","257",801.0399780300,348175,7395535
"1","966",0.1305939167,0.9256117892,"10","256",768.9409790000,346065,7398475
"1","5147",0.1362671321,1.1292568297,"45","271",772.0759887700,348225,7397675
"1","4803",0.1362208427,0.1612450695,"43","270",784.7410278300,347925,7396365
"1","2975",0.1360178691,1.0519379586,"28","269",774.3759765600,347435,7398265
"1","3878",0.1346685297,1.4081237273,"34","268",780.4539794900,347535,7396805
"1","4017",0.1342836243,0.2226617922,"36","267",779.5360107400,347955,7397955
"1","3189",0.1340993323,0.7221234386,"30","266",779.2479858400,347325,7397265
"1","806",0.1334725344,0.4044786316,"9","265",772.4229736300,345695,7397785
"1","27",0.1326589362,0.2993158913,"1","264",768.2100219700,345035,7397895
"1","1228",0.1395752790,1.8841375444,"13","279",773.7509765600,346045,7397735
"1","330",0.1393291414,0.5895679014,"4","278",761.5659790000,345485,7398665
"1","3780",0.1372942341,1.8366232786,"33","277",780.2969970700,347495,7397055
"1","1429",0.1372122106,0.9421857483,"15","276",774.8079834000,346375,7398615
"1","5474",0.1365536870,2.9970551472,"47","275",800.6530151400,348185,7395535
"1","2118",0.1365526444,1.1806574562,"20","274",775.6920166000,346655,7398525
"1","6165",0.1365439106,1.0970800798,"52","273",784.8060302700,348385,7395945
"1","6549",0.1364777510,2.4585141592,"55","272",797.2000122100,349015,7396015
"1","2550",0.1448124269,0.7273562190,"24","287",781.0430297900,347095,7397545
"1","969",0.1445339986,0.9811513416,"10","286",768.4650268600,346065,7398465
"1","582",0.1441222271,0.2427325852,"6","285",769.6040039100,345755,7398635
"1","3499",0.1440436748,1.4796847210,"31","284",773.1849975600,347625,7398335
"1","1650",0.1440093928,1.6397913711,"16","283",770.2310180700,346485,7398375
"1","5476",0.1429800056,0.3115656160,"47","282",800.4190063500,348185,7395525
"1","6732",0.1424368665,0.7148960440,"56","281",803.1350097700,349155,7396275
"1","1862",0.1402940055,1.5484853788,"19","280",777.0020141600,346645,7397385
"1","5491",0.1833657778,0.6706906437,"47","359",798.1240234400,348235,7395515
"1","2126",0.1830281453,1.2153406658,"20","358",774.6339721700,346665,7398505
"1","38",0.1829448913,1.7183195618,"1","357",766.4760131800,345045,7397925
"1","3199",0.1820525789,1.2075483091,"30","356",776.9569702100,347335,7397295
"1","334",0.1819650087,0.9009840829,"4","355",757.4890136700,345475,7398655
"1","4807",0.1815762045,0.7195676475,"43","354",785.8469848600,347925,7396395
"1","3506",0.1802862238,1.6440213665,"31","353",772.2119751000,347635,7398315
"1","3885",0.1793572339,1.7148703532,"34","352",779.3510131800,347545,7396815
"1","4502",0.1867860805,0.0771953023,"40","367",775.1500244100,347985,7397645
"1","1443",0.1864749430,0.7799230838,"15","366",774.5230102500,346355,7398595
"1","6179",0.1862580818,2.5502320169,"52","365",785.4500122100,348355,7395955
"1","2374",0.1855484238,2.1530000288,"23","364",773.0720214800,346965,7398515
"1","4027",0.1850143288,1.8800947353,"36","363",779.1439819300,347925,7397945
"1","1870",0.1849364455,0.3623804760,"19","362",776.1400146500,346625,7397405
"1","1654",0.1843896955,1.6482500197,"16","361",769.4780273400,346485,7398355
"1","2560",0.1835265913,0.1891496132,"24","360",780.4149780300,347095,7397575
"1","2811",0.1906516753,0.4742147370,"26","375",766.0449829100,347155,7398335
"1","978",0.1903754202,0.2879110215,"10","374",767.2399902300,346065,7398435
"1","5493",0.1900522740,0.3179146237,"47","373",797.8369751000,348245,7395515
"1","820",0.1894779675,1.3871506760,"9","372",770.3140258800,345695,7397815
"1","1229",0.1894268730,0.6832537793,"13","371",773.5949707000,346035,7397745
"1","5308",0.1878401627,1.6146071926,"46","370",779.6480102500,348385,7397455
"1","5851",0.1875768470,0.9757556029,"48","369",786.1779785200,348635,7396675
"1","2982",0.1872044830,1.6406654972,"28","368",773.6699829100,347435,7398235
"1","3201",0.1950100541,0.9805161984,"30","383",776.8049926800,347335,7397305
"1","3786",0.1946355007,1.8366273998,"33","382",779.5859985400,347515,7397055
"1","5155",0.1945676250,0.0432628336,"45","381",771.7689819300,348215,7397655
"1","2562",0.1942419420,1.2919417847,"24","380",779.1979980500,347095,7397585
"1","590",0.1940905807,0.6769259332,"6","379",766.9409790000,345745,7398615
"1","37",0.1933394159,0.1321565987,"1","378",766.0729980500,345045,7397935
"1","3509",0.1914217127,0.3171192775,"31","377",772.2449951200,347635,7398305
"1","6561",0.1910369918,0.1765557449,"55","376",794.6519775400,348975,7396015
"1","2125",0.1660965124,1.8040956058,"20","327",775.6680297900,346665,7398515
"1","3782",0.1659648674,1.8366253395,"33","326",780.1019897500,347505,7397055
"1","1653",0.1641995440,0.0042571088,"16","325",769.8930053700,346485,7398365
"1","6555",0.1637663758,1.2109480503,"55","324",795.8740234400,348995,7396015
"1","1438",0.1637622653,0.9652231241,"15","323",774.6350097700,346365,7398605
"1","5845",0.1635490478,0.6888092487,"48","322",786.9819946300,348645,7396665
"1","5484",0.1628793881,0.5680566042,"47","321",799.3870239300,348215,7395525
"1","1869",0.1622064165,2.0438944083,"19","320",776.5499877900,346635,7397395
"1","3196",0.1706860234,1.7333743582,"30","335",777.4790039100,347335,7397285
"1","35",0.1702439849,0.0810314534,"1","334",767.2540283200,345045,7397915
"1","5486",0.1696651633,0.0413530104,"47","333",798.8770141600,348225,7395525
"1","2372",0.1690670183,0.0959566477,"23","332",773.3690185500,346965,7398525
"1","5301",0.1682780078,0.2634440898,"46","331",779.9520263700,348395,7397455
"1","3502",0.1681833215,0.2360730080,"31","330",772.5269775400,347635,7398325
"1","4499",0.1673843441,2.4141189633,"40","329",775.3270263700,347985,7397655
"1","4804",0.1663044333,1.0564939504,"43","328",786.6599731400,347925,7396385
"1","814",0.1734057441,3.0058153097,"9","343",770.9450073200,345695,7397805
"1","5152",0.1732705464,0.4524116154,"45","342",771.7800293000,348215,7397665
"1","1868",0.1730835125,0.1005424221,"19","341",776.1859741200,346635,7397405
"1","4022",0.1725641421,0.1340146170,"36","340",778.5709838900,347935,7397945
"1","6175",0.1722628312,1.6378619901,"52","339",784.9600219700,348365,7395955
"1","2809",0.1712626168,0.8419495761,"26","338",766.8170166000,347145,7398335
"1","2557",0.1712253378,0.9152222973,"24","337",780.8350219700,347095,7397565
"1","2981",0.1709318744,1.2328767110,"28","336",773.5109863300,347435,7398245
"1","6558",0.1774106730,0.5871380295,"55","351",795.2999877900,348985,7396015
"1","6893",0.1773798963,0.3852889778,"57","350",799.8460083000,348925,7396595
